"תנ ך עברי מודרני"


"This Bible is in the Public Domain."

"Verse ID","Book Name","Book Number",Chapter,Verse,Text
27612,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,26,"ואתם ראים ושמעים אשר לא באפסוס לבדה כי גם כמעט באסיא כלה זה פולוס פתה והדיח המון עם רב לאמר לא אלהים אלה הנעשים בידים׃"
27613,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,27,"ועתה עוד מעט ולא לבד חלקנו זה יהיה לבוז כי אם גם היכל ארטמיס המלכת הגדולה יחשב לאין ותכלה תפארתה אשר כל אסיא וכל ישבי תבל מכבדים אותה׃"
27614,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,28,"ויהי כשמעם את דבריו וימלאו חמה ויצעקו לאמר גדולה ארטמיס של האפסיים׃"
27615,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,29,"ותמלא כל העיר מבוכה ויסערו כלם יחדו אל התאטרון ויחטפו אתם את גיוס ואת ארסטרכוס אנשים מקדונים וחברי פולוס במסעיו׃"
27616,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,30,"ויאל פולוס לבוא אל תוך העם ולא הניחו לו התלמידים׃"
27617,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,31,"וגם מקצת ראשי אסיא אשר היו אהביו שלחו אליו ויזהירו אתו אשר לא ימלאהו לבו לבוא אל התאטרון׃"
27618,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,32,"ויצעקו שם אלה בכה ואלה בכה כי מבוכה גדולה היתה בקהל ורבם לא ידעו על מה זה נאספו׃"
27619,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,33,"וימשכו מתוך ההמון את אלכסנדר והיהודים דחו אתו עד צאתו וינף אלכסנדר את ידו ויבקש להצטדק לפני העם׃"
27620,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,34,"והמה כהכירם כי הוא יהודי נשאו כלם קול ויצעקו כשתי שעות לאמר גדולה ארטמיס של האפסיים׃"
27621,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,35,"ויהס סופר העיר את העם ויאמר אנשי אפסוס מי הוא האיש אשר לא ידע כי העיר אפסוס סכנת היא להיכל של ארטמיס המלכת הגדולה ולצלמה היורד מן השמים׃"
27622,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,36,"ויען אשר אין לכחש בדברים האלה ראוי לכם להיות שקטים ולא לעשות דבר נמהר׃"
27623,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,37,"כי הבאתם את האנשים האלה אשר אינם גזלי מקדש גם אינם מגדפי מלכתכם׃"
27624,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,38,"לכן אם לדמטריוס ולחרשים אשר אתו דבר ריב עם איש הנה לנו ימי בית דין ושרי המדינה ויביאו אליהם את ריבם׃"
27625,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,39,"ואם תבקשו דבר אחר שפוט ישפט בקהל כפי החק׃"
27626,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,40,"כי הלא בסכנה אנחנו להתחיב במרד בעבור היום הזה ודבר אין לנו לתת דין וחשבון על הרגשה הזאת׃"
27627,"מַעֲשֵׂי הַשְּׁלִיחִים",44,19,41,"ויהי כאשר כלה לדבר כדברים האלה וישלח את הקהל׃"
27628,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,1,"¶ ואחרי אשר שקטה המהומה קרא פולוס לתלמידים ויברכם ויצא ללכת אל מקדוניא׃"
27629,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,2,"ויעבר במדינות ההן ויזהר אתם בדברים רבים ויבא אל ארץ יון׃"
27630,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,3,"וישב שם שלשה חדשים ויהי באמרו ללכת אל סוריא ויארבו לו היהודים ויגמר בלבו לשוב דרך מקדוניא׃"
27631,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,4,"וילכו אתו עד לאסיא סופטרוס הברואי ומן התסלוניקים ארסטרכוס וסקונדוס וגיוס הדרבי וטימותיוס ומן אסיא טוכיקוס וטרופימוס׃"
27632,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,5,"ואלה הלכו לפנינו ויוחילו לנו בטרואס׃"
27633,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,6,"ואנחנו יצאנו מן פילפי אחרי ימי חג המצות ומקץ חמשה ימים באנו באניה אליהם אל טרואס ונשב שם שבעת ימים׃"
27634,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,7,"ויהי באחד בשבת כאשר נאספו התלמידים לבצע הלחם וידבר אתם פולוס כי אמר ללכת משם למחרת היום ויארך הדבר עד חצות הלילה׃"
27635,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,8,"ונרות רבים היו בעליה אשר נאספנו שם׃"
27636,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,9,"ובחור אחד שמו אבטוכוס ישב בחלון וירדם בהאריך פולוס את אמרתו ותגבר עליו שנתו ויפל מהמדור השלישי למטה וישאהו מת׃"
27637,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,10,"וירד פולוס ויגהר עליו ויחבקהו ויאמר אל תבהלו כי נשמתו בו׃"
27638,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,11,"ואחר עלה ויבצע הלחם ויטעם וירב לשיח אתם עד אור הבקר ויצא ללכת לדרכו׃"
27639,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,12,"והם הביאו את הנער חי וינחמו עד מאד׃"
27640,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,13,"ואנחנו קדמנו לרדת באניה ונעבר אסוסה למען נקח שם אתנו את פולוס כי כן צוה והוא חשב בלבו ללכת שמה ברגליו׃"
27641,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,14,"ויפגש אתנו באסוס ונקח אתו ונבא אל מיטוליני׃"
27642,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,15,"ומשם יצאנו באניה ונפגע ממחרת אל מול כיוס וביום השלישי עברנו אל סמוס ונלן בטרוגוליון ולמחרתו באנו אל מיליטוס׃"
27643,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,16,"כי פולוס אמר לעבר מעל פני אפסוס פן יצטרך להתמהמה באסיא כי אץ לבוא אם יוכל עד חג השבועות ירושלים׃"
27644,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,17,"וממיליטוס שלח אל אפסוס ויקרא את זקני הקהלה׃"
27645,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,18,"ויבאו אליו ויאמר להם אתם ידעתם איך הייתי עמכם בכל עת מן היום הראשון אשר דרכה רגלי באסיא׃"
27646,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,19,"אשר עבדתי את האדון בכל ענוה ובדמעות הרבה ובמסות המצאות אתי בנכלי היהודים׃"
27647,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,20,"איך לא כחדתי מכם כל דבר תועלת והגדתיו לכם ולמדתי אתכם ברבים ובכל בית ובית׃"
27648,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,21,"ואעיד ליהודים וליונים את התשובה לאלהים ואת האמונה באדנינו ישוע המשיח׃"
27649,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,22,"ועתה הנני אסיר הרוח ללכת ירושלים ואינני יודע מה יקרני שם׃"
27650,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,23,"אפס כי רוח הקדש מעיד בכל עיר ועיר לאמר כי מוסרות וצרות נכונו לי׃"
27651,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,24,"אבל לא אחוש לאחת מהנה וגם נפשי לא יקרה בעיני למען אשלים בשמחה את מרוצתי ואת השרות אשר קבלתי מאת האדון ישוע להעיד על בשורת חסד אליהם׃"
27652,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,25,"ועתה הנה ידע אנכי כי אתם כלכם אשר התהלכתי בקרבכם הלוך והשמע את מלכות יהוה כי לא תוסיפו עוד ראות פני׃"
27653,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,26,"על כן מעיד אני בכם היום הזה כי נקי אנכי מדמי כלכם׃"
27654,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,27,"כי לא כחדתי מהגיד לכם את עצת האלהים כלה׃"
27655,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,28,"לכן שמרו את נפשותיכם ואת כל העדר אשר הקים אתכם רוח הקדש לפקידים בו לרעות את עדת האלהים אשר קנה לו בדם נפשו׃"
27656,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,29,"כי ידע אני אשר אחרי צאתי יבואו בתוככם זאבים עזים אשר לא יחוסו על העדר׃"
27657,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,30,"וגם מקרבכם יקומו אנשים דברי תהפכות להטות אחריהם את התלמידים׃"
27658,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,31,"על כן שקדו וזכרו כי שלש שנים יומם ולילה לא חדלתי לדבר על לב כל אחד מכם בדמעות׃"
27659,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,32,"ועתה אחי אני מסר אתכם לאלהים ולדבר חסדו אשר לו היכלת לבנות אתכם ולתת לכם נחלה בקרב כל המקדשים׃"
27660,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,33,"לא חמדתי כסף איש או זהבו או לבושו׃"
27661,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,34,"ואתם ידעתם כי ידי אלה עבדו בעד צרכי ובעד צרכי ההלכים אתי׃"
27662,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,35,"ובכל הראיתי אתכם כי כן עלינו לעמל ולתמך את החלשים ולזכר את דברי האדון ישוע כי הוא אמר טוב אשר תתן משתקח׃"
27663,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,36,"ואחרי דברו את הדברים האלה כרע על ברכיו ויתפלל עם כלם׃"
27664,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,37,"ויבכו כלם בכי גדול ויפלו על צוארי פולוס וינשקו לו׃"
27665,"מַעֲשֵׂי הַשְּׁלִיחִים",44,20,38,"וביותר התעצבו על הדבר אשר דבר כי לא יוסיפו עוד לראות פניו וילוהו אל האניה׃"
27666,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,1,"¶ ויהי כאשר נפרדנו מהם ונרד באניה ונבוא דרך ישרה אל קוס וממחרת אל רודוס ומשם אל פטרה׃"
27667,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,2,"שם מצאנו אניה עברת אל פינוקיא ונרד בה ונעבר׃"
27668,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,3,"ונרא את פני קפרוס ונעזבנה לשמאל ונעבר אל סוריא ונגיע אל צור כי שמה יוציאו את מעמסת האניה׃"
27669,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,4,"ונמצא את התלמידים ונשב שם שבעת ימים והם אמרו אל פולוס על פי הרוח לבלתי עלות ירושלים׃"
27670,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,5,"ויהי אחרי מלאת לנו הימים האלה ונצא ללכת לדרכנו וילוו אתנו כלם עם נשיהם ועם טפם עד מחוץ לעיר ונכרע על ברכינו על חוף הים ונתפלל׃"
27671,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,6,"ונברך איש את רעהו ונעל אל האניה והמה שבו איש לביתו׃"
27672,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,7,"ואנחנו כלינו את דרך הים ונרד מצור אל עכו ונשאל לשלום האחים ונשב אתם יום אחד׃"
27673,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,8,"וממחרת נסענו פולוס ואשר אתו ונבא אל קסרין ונלך אל בית פילפוס המבשר אשר הוא אחד מן השבעה ונשב עמו׃"
27674,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,9,"ולו היו ארבע בנות בתולות מתנבאות׃"
27675,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,10,"ויהי בהיותנו שם ימים רבים וירד נביא אחד מיהודה ושמו אגבוס׃"
27676,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,11,"ויבא אצלנו ויקח את אזור פולוס ויאסר בו את ידיו ואת רגליו ויאמר כה אמר רוח הקדש ככה יאסרו היהודים בירושלים את האיש אשר לו האזור הזה ויסגירהו בידי הגוים׃"
27677,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,12,"ויהי כאשר שמענו את זאת ונבקש ממנו אנחנו ואנשי המקום אשר לא יעלה ירושלים׃"
27678,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,13,"ויען פולוס ויאמר מה לכם אשר תבכו ותשברו לבבי כי נכון אנכי לא לבד להאסר כי גם למות בירושלים על שם ישוע האדון׃"
27679,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,14,"ולא אבה שמע ונרף ממנו לאמר רצון יהוה יעשה׃"
27680,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,15,"ואחרי הימים האלה נשאנו את כלינו ונעל ירושלים׃"
27681,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,16,"וילכו אתנו גם תלמידים מקסרין ויביאו אתנו ללון בבית איש כתי ושמו מנסון והוא תלמיד ישן׃"
27682,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,17,"ויהי כבאנו ירושלים ויקבלו אתנו האחים בשמחה׃"
27683,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,18,"וממחרת היום נכנס פולוס עמנו אל יעקב ויבאו שמה כל הזקנים׃"
27684,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,19,"וישאלם לשלום ויספר אחת לאחת את אשר עשה האלהים לגוים בשרותו׃"
27685,"מַעֲשֵׂי הַשְּׁלִיחִים",44,21,20,"וישמעו ויהללו את האלהים ויאמרו אליו הנך ראה אחינו כמה רבבות יהודים באו להאמין וכלם מקנאים לתורה׃"
